country,country_code,super_region,region,sex,age,pop,alcohol_use,drug_use,high_meat,low_exercise,smoking
France,FRA,High-income,Western Europe,male,5-14 years,4047278,0.237893278,0.000582891,NA,NA,NA
France,FRA,High-income,Western Europe,female,Under 5,1911961.87,0.072523653,0.006009711,NA,NA,NA
Germany,DEU,High-income,Western Europe,male,5-14 years,3716277,0.22667025,0.00179285,NA,NA,NA
Germany,DEU,High-income,Western Europe,male,15-49 years,18636586,24.11836176,8.590694051,0.282407723,2.282354399,18.87272083
Germany,DEU,High-income,Western Europe,male,50-69 years,10950295,108.0176211,18.48491083,3.386058233,29.35802331,257.946644
Germany,DEU,High-income,Western Europe,female,5-14 years,3533625,0.205711967,0.001393934,NA,NA,NA
Germany,DEU,High-income,Western Europe,female,15-49 years,17985455,7.224529691,2.2141714,0.143127829,1.631526538,8.414335025
Germany,DEU,High-income,Western Europe,male,Under 5,1723429.897,0.093528655,0.003787854,NA,NA,NA
Germany,DEU,High-income,Western Europe,female,Under 5,1629913.37,0.081466675,0.00819856,NA,NA,NA
Germany,DEU,High-income,Western Europe,male,70+ years,6089765,132.6167607,27.92113519,12.1665551,206.9235547,879.8500523
Germany,DEU,High-income,Western Europe,female,50-69 years,11135960,34.54533289,5.169004726,1.486148176,16.74108207,95.9638448
Germany,DEU,High-income,Western Europe,female,70+ years,8226801,-54.87467279,12.75629911,7.671143248,225.0226447,396.1083479
Greece,GRC,High-income,Western Europe,male,Under 5,257523.3502,0.04085735,0.00824126,NA,NA,NA
Greece,GRC,High-income,Western Europe,female,Under 5,242488.8401,0.039760388,0.011955915,NA,NA,NA
Greece,GRC,High-income,Western Europe,female,70+ years,955166,-41.62636469,5.693941785,5.097792018,276.2910211,518.5684655
Greece,GRC,High-income,Western Europe,male,5-14 years,547045,0.433236119,0.002589899,NA,NA,NA
Greece,GRC,High-income,Western Europe,male,15-49 years,2495031,21.20521094,9.973561828,0.143383988,3.89868801,32.20272774
Greece,GRC,High-income,Western Europe,male,50-69 years,1296536,61.34116557,8.659411105,2.101988139,35.67935783,391.3625609
Greece,GRC,High-income,Western Europe,female,5-14 years,519487,0.300162719,0.001880845,NA,NA,NA
Greece,GRC,High-income,Western Europe,female,15-49 years,2433564,4.379908569,1.227868324,0.098431428,1.985431118,9.89959226
Greece,GRC,High-income,Western Europe,male,70+ years,732683,150.3074309,19.07689584,7.805196947,226.7971169,1309.393626
Greece,GRC,High-income,Western Europe,female,50-69 years,1442008,13.20256997,0.987913609,1.137521394,18.75173621,81.43457817
Iceland,ISL,High-income,Western Europe,female,70+ years,15946.04004,-18.6911202,9.413421503,4.189333049,178.7218032,522.8413735
Iceland,ISL,High-income,Western Europe,male,50-69 years,38132.83204,27.77118352,8.792737208,1.980126035,28.50564779,137.8182205
Iceland,ISL,High-income,Western Europe,male,70+ years,12905.26709,3.191163341,19.46920238,8.663124754,248.1657546,696.9217211
Iceland,ISL,High-income,Western Europe,female,15-49 years,78940.93945,3.069558079,3.252064562,0.064089943,1.081244955,5.367032645
Iceland,ISL,High-income,Western Europe,female,50-69 years,38307.28614,10.07921601,2.940124614,0.825268489,11.42554829,80.15977219
Iceland,ISL,High-income,Western Europe,female,5-14 years,20836.49024,0.118883816,0.004090336,NA,NA,NA
Iceland,ISL,High-income,Western Europe,male,Under 5,11298.45203,0.014863177,0.00922143,NA,NA,NA
Iceland,ISL,High-income,Western Europe,male,5-14 years,21363.40039,0.089340188,0.003871331,NA,NA,NA
Iceland,ISL,High-income,Western Europe,male,15-49 years,77768.27637,8.902179979,6.500488962,0.102085539,1.526800406,6.801800919
Iceland,ISL,High-income,Western Europe,female,Under 5,10896.49886,0.018586719,0.014990896,NA,NA,NA
Ireland,IRL,High-income,Western Europe,male,70+ years,165603.0313,72.42793799,16.24951256,11.88426104,259.3172714,1150.58003
Ireland,IRL,High-income,Western Europe,female,5-14 years,324736.2032,0.238504526,0.000391803,NA,NA,NA
Ireland,IRL,High-income,Western Europe,female,15-49 years,1224459.297,6.80942976,2.919443796,0.103067885,1.756173515,5.103414151
Ireland,IRL,High-income,Western Europe,male,50-69 years,495052.1329,53.39341005,12.82430749,2.865402894,37.22447145,209.225947
Ireland,IRL,High-income,Western Europe,female,50-69 years,498174.2891,23.66562694,3.58498437,1.180661548,18.31288391,85.89004283
Ireland,IRL,High-income,Western Europe,female,70+ years,210883.6367,23.65221008,5.041740587,5.677205627,230.9109783,762.4934427
Ireland,IRL,High-income,Western Europe,male,Under 5,183330.7463,0.044855821,0.003460828,NA,NA,NA
Ireland,IRL,High-income,Western Europe,male,5-14 years,340219.6094,0.285520605,0.001628859,NA,NA,NA
Ireland,IRL,High-income,Western Europe,male,15-49 years,1175740.633,18.02656916,12.84517202,0.186374064,2.350245086,11.03758114
Ireland,IRL,High-income,Western Europe,female,Under 5,171567.4602,0.037552243,0.006309608,NA,NA,NA
Israel,ISR,High-income,Western Europe,male,Under 5,419092.5604,0.007821763,0.022822503,NA,NA,NA
Israel,ISR,High-income,Western Europe,female,Under 5,398108.4589,0.007592093,0.024771992,NA,NA,NA
Israel,ISR,High-income,Western Europe,male,5-14 years,725679,0.04410515,0.005771517,NA,NA,NA
Israel,ISR,High-income,Western Europe,male,15-49 years,1908835,3.4315839,3.624019882,0.073791665,1.395115032,8.817359776
Israel,ISR,High-income,Western Europe,male,50-69 years,684627,12.22801802,15.2144552,1.531115777,31.80300409,191.6966168
Israel,ISR,High-income,Western Europe,female,5-14 years,686970,0.022863306,0.004290099,NA,NA,NA
Israel,ISR,High-income,Western Europe,female,15-49 years,1882944,0.945197189,0.450393463,0.042789156,1.398031964,2.344692075
Israel,ISR,High-income,Western Europe,male,70+ years,252678,-2.150084765,36.50510334,4.999033627,248.2091077,736.2849545
Israel,ISR,High-income,Western Europe,female,50-69 years,747738,0.504741365,2.154150752,0.742190605,20.9451624,51.98519211
Israel,ISR,High-income,Western Europe,female,70+ years,342714,-81.11390634,12.8006126,3.096430737,253.6884975,362.5844838
Italy,ITA,High-income,Western Europe,male,Under 5,1330607.159,0.021315152,0.006974008,NA,NA,NA
Italy,ITA,High-income,Western Europe,female,Under 5,1252193.088,0.028099902,0.012954881,NA,NA,NA
Italy,ITA,High-income,Western Europe,female,50-69 years,7974096,15.86211874,4.595923019,1.824407082,19.10624706,55.03731663
Italy,ITA,High-income,Western Europe,female,70+ years,6036103,-21.31598885,22.49620156,8.425779379,260.3308763,365.5135864
Italy,ITA,High-income,Western Europe,male,70+ years,4202397,127.0411536,114.475179,13.40100425,236.6559813,1179.462485
Italy,ITA,High-income,Western Europe,male,5-14 years,2985939,0.207585367,0.002514031,NA,NA,NA
Italy,ITA,High-income,Western Europe,male,15-49 years,14415302,14.575159,7.394768909,0.22139991,2.195544403,14.16222222
Italy,ITA,High-income,Western Europe,male,50-69 years,7502585,54.14129701,35.51210684,3.469776129,28.04019314,227.6302548
Italy,ITA,High-income,Western Europe,female,5-14 years,2827043,0.134967513,0.002988478,NA,NA,NA
Italy,ITA,High-income,Western Europe,female,15-49 years,14271132,3.735504652,1.438867275,0.150214999,1.951186823,5.470744873
Luxembourg,LUX,High-income,Western Europe,male,50-69 years,63141.41113,83.01733178,20.04960988,3.124438081,22.07396465,221.0633829
Luxembourg,LUX,High-income,Western Europe,male,70+ years,23393.93506,139.114738,47.67212085,13.25015619,167.4789819,967.4217552
Luxembourg,LUX,High-income,Western Europe,female,50-69 years,61048.93066,28.59583474,7.676425594,1.919896386,15.12749004,69.26188944
Luxembourg,LUX,High-income,Western Europe,female,70+ years,33651.97851,7.979926886,24.85632722,9.420391143,187.1473971,421.6067959
Luxembourg,LUX,High-income,Western Europe,male,Under 5,15496.08346,0.049167176,0.004271532,NA,NA,NA
Luxembourg,LUX,High-income,Western Europe,male,5-14 years,32810.34961,0.210896496,0.001353019,NA,NA,NA
Luxembourg,LUX,High-income,Western Europe,male,15-49 years,142817.8691,17.81150349,10.37979164,0.222725907,1.379582045,12.45942258
Luxembourg,LUX,High-income,Western Europe,female,5-14 years,30719.50977,0.124518317,0.000962137,NA,NA,NA
Luxembourg,LUX,High-income,Western Europe,female,15-49 years,138533.7803,6.443322491,2.923220927,0.152630446,1.297083145,5.134080857
Luxembourg,LUX,High-income,Western Europe,female,Under 5,14820.39101,0.058725249,0.007635501,NA,NA,NA
Malta,MLT,High-income,Western Europe,male,Under 5,9428.871125,0.053912265,0.005938997,NA,NA,NA
Malta,MLT,High-income,Western Europe,male,5-14 years,20828,0.155952853,0.001915125,NA,NA,NA
Malta,MLT,High-income,Western Europe,male,15-49 years,100166,9.178087203,6.921835302,0.272105854,3.340409239,13.69194215
Malta,MLT,High-income,Western Europe,female,Under 5,8905.31654,0.050917487,0.010086834,NA,NA,NA
Malta,MLT,High-income,Western Europe,female,5-14 years,20964,0.121939274,0.001403532,NA,NA,NA
Malta,MLT,High-income,Western Europe,male,70+ years,22119,29.28863105,22.48942328,10.51437284,279.0229162,886.9358338
Malta,MLT,High-income,Western Europe,male,50-69 years,55802,31.90356656,11.94861252,3.237350757,48.61604248,221.2556312
Malta,MLT,High-income,Western Europe,female,15-49 years,94640,2.537311775,1.108373363,0.129122077,2.069247967,2.979827514
Malta,MLT,High-income,Western Europe,female,50-69 years,55844,9.416208923,1.799496204,1.490344857,25.43365117,35.37632001
Malta,MLT,High-income,Western Europe,female,70+ years,29676,-31.44075454,5.342288932,5.681074617,245.2757675,152.532151
Netherlands,NLD,High-income,Western Europe,female,70+ years,1108565.719,26.79384488,5.086229066,5.795210018,141.0779776,718.4167858
Netherlands,NLD,High-income,Western Europe,male,50-69 years,2290049.688,57.76738399,5.391549348,2.490554289,19.69841251,262.1393185
Netherlands,NLD,High-income,Western Europe,male,70+ years,829646.5157,128.9600623,8.975379023,7.549772999,137.6826433,1412.793342
Netherlands,NLD,High-income,Western Europe,female,5-14 years,975507.7188,0.206728009,0.000399891,NA,NA,NA
Netherlands,NLD,High-income,Western Europe,female,15-49 years,3871698.844,4.846432421,0.808817822,0.121900371,1.444468217,10.14440713
Netherlands,NLD,High-income,Western Europe,female,50-69 years,2279685.188,26.15932608,1.159432122,1.362487546,13.68386584,153.7112752
Netherlands,NLD,High-income,Western Europe,male,Under 5,454447.1642,0.069059314,0.002013132,NA,NA,NA
Netherlands,NLD,High-income,Western Europe,male,5-14 years,1019573.5,0.265827998,0.000585703,NA,NA,NA
Netherlands,NLD,High-income,Western Europe,male,15-49 years,3930297.531,12.49085326,3.926362479,0.222347626,1.44842661,12.76990952
Netherlands,NLD,High-income,Western Europe,female,Under 5,431115.2408,0.058646896,0.009719766,NA,NA,NA
Norway,NOR,High-income,Western Europe,male,70+ years,220537.1094,27.45172824,20.0612194,9.749896708,235.9515056,929.9184196
Norway,NOR,High-income,Western Europe,female,50-69 years,620021.9923,15.19925427,5.40688452,1.553608854,16.92675724,112.7284369
Norway,NOR,High-income,Western Europe,female,70+ years,305696.0078,-50.70234765,9.294481424,6.672004383,237.3511437,712.0274473
Norway,NOR,High-income,Western Europe,male,15-49 years,1272262.922,10.56718393,18.14750722,0.199524538,1.688809607,5.972295185
Norway,NOR,High-income,Western Europe,male,50-69 years,637106.5079,41.6015333,15.92055196,2.556933578,28.57516229,175.9611187
Norway,NOR,High-income,Western Europe,female,5-14 years,300273.0938,0.065688261,0.000499808,NA,NA,NA
Norway,NOR,High-income,Western Europe,female,15-49 years,1195095.5,3.016969458,4.088625064,0.104113201,1.177360991,3.668781937
Norway,NOR,High-income,Western Europe,male,Under 5,153625.0047,0.023629059,0.002270047,NA,NA,NA
Norway,NOR,High-income,Western Europe,male,5-14 years,313739.6094,0.128294369,0.001044258,NA,NA,NA
Norway,NOR,High-income,Western Europe,female,Under 5,145995.9594,0.026771215,0.006465817,NA,NA,NA
Portugal,PRT,High-income,Western Europe,male,5-14 years,573702.1875,0.41082626,0.007567319,NA,NA,NA
Portugal,PRT,High-income,Western Europe,male,15-49 years,2558418,33.80584531,7.683698641,0.298142368,2.737970681,28.74798374
Portugal,PRT,High-income,Western Europe,male,50-69 years,1251957.313,121.8871214,22.17346046,3.920460949,33.29706087,263.175345
Portugal,PRT,High-income,Western Europe,female,5-14 years,543845.2813,0.28081115,0.005272305,NA,NA,NA
Portugal,PRT,High-income,Western Europe,female,15-49 years,2523230.016,6.180140917,1.215066186,0.161854791,1.929616155,5.969347694
Portugal,PRT,High-income,Western Europe,male,Under 5,228170.4555,0.055959424,0.025735724,NA,NA,NA
Portugal,PRT,High-income,Western Europe,female,Under 5,215338.2665,0.074240444,0.034240574,NA,NA,NA
Portugal,PRT,High-income,Western Europe,female,50-69 years,1383522.125,22.7317636,2.023253001,1.752274693,18.59837503,29.11007323
Portugal,PRT,High-income,Western Europe,female,70+ years,907431.7813,-10.24801095,6.62697712,8.140213322,236.7750509,125.992042
Portugal,PRT,High-income,Western Europe,male,70+ years,614114.3126,235.7134596,29.50637718,15.08553396,263.6183985,810.7064292
Spain,ESP,High-income,Western Europe,male,Under 5,1122723.834,0.051299884,0.017655877,NA,NA,NA
Spain,ESP,High-income,Western Europe,female,Under 5,1055561.728,0.042853014,0.0212506,NA,NA,NA
Spain,ESP,High-income,Western Europe,female,70+ years,3644017,45.47520657,11.93120406,9.28820009,193.8615926,101.1626096
Spain,ESP,High-income,Western Europe,female,50-69 years,5803746,16.46210149,2.451275213,1.709413118,13.33607797,37.40601242
Spain,ESP,High-income,Western Europe,male,50-69 years,5491330,72.79627025,25.24218289,3.747071605,26.40964231,265.9973921
Spain,ESP,High-income,Western Europe,male,70+ years,2547072.375,131.0881926,43.32632816,16.38963731,206.1572392,1161.523536
Spain,ESP,High-income,Western Europe,male,5-14 years,2483240,0.22968818,0.005893489,NA,NA,NA
Spain,ESP,High-income,Western Europe,male,15-49 years,12420363,16.59329864,8.87970964,0.226688599,2.327653601,19.1464278
Spain,ESP,High-income,Western Europe,female,5-14 years,2346720,0.14828579,0.00426592,NA,NA,NA
Spain,ESP,High-income,Western Europe,female,15-49 years,11836231,4.293461825,1.406851516,0.157648265,1.60691161,6.344763824
Sweden,SWE,High-income,Western Europe,female,70+ years,706234.0313,-1.997748586,10.88526406,7.635640941,279.9467184,576.2946792
Sweden,SWE,High-income,Western Europe,male,Under 5,296998.6483,0.037691038,0.006074725,NA,NA,NA
Sweden,SWE,High-income,Western Europe,male,50-69 years,1212672.5,53.92252351,15.60167293,2.603971188,32.60534722,122.9792484
Sweden,SWE,High-income,Western Europe,male,5-14 years,532899.3751,0.121951928,0.001617361,NA,NA,NA
Sweden,SWE,High-income,Western Europe,male,15-49 years,2306611.906,11.71395634,10.66948826,0.214189663,1.669690573,3.416982145
Sweden,SWE,High-income,Western Europe,female,Under 5,280304.2698,0.033690634,0.009496846,NA,NA,NA
Sweden,SWE,High-income,Western Europe,female,5-14 years,504454.3594,0.120481889,0.001027569,NA,NA,NA
Sweden,SWE,High-income,Western Europe,male,70+ years,549926.3906,38.9973633,28.28150464,10.03162397,271.1111214,636.667246
Sweden,SWE,High-income,Western Europe,female,50-69 years,1210733.969,27.34079899,3.793761425,1.614806024,19.81647511,103.0366286
Sweden,SWE,High-income,Western Europe,female,15-49 years,2207140.313,4.106036431,1.795020398,0.122211304,1.360198985,3.038634168
Switzerland,CHE,High-income,Western Europe,female,5-14 years,389190.2031,0.164104426,0.001628943,NA,NA,NA
Switzerland,CHE,High-income,Western Europe,female,15-49 years,1960298,4.551905295,2.812114872,0.086645434,1.25630977,4.273961895
Switzerland,CHE,High-income,Western Europe,female,50-69 years,1046340.297,21.48260974,4.834834908,1.04034425,13.58276786,68.36020621
Switzerland,CHE,High-income,Western Europe,male,50-69 years,1040798.11,66.34384627,15.46974818,2.162227611,21.79575095,176.0711661
Switzerland,CHE,High-income,Western Europe,male,70+ years,420244.1017,110.6041018,41.16314231,9.188797412,204.1791333,854.9844846
Switzerland,CHE,High-income,Western Europe,female,70+ years,588667.6094,-28.56375359,14.12060083,5.331493594,200.7263945,339.2828163
Switzerland,CHE,High-income,Western Europe,male,5-14 years,406164.2969,0.277812092,0.001343385,NA,NA,NA
Switzerland,CHE,High-income,Western Europe,male,15-49 years,2014761.781,14.7008599,9.768750169,0.142864769,1.540323319,9.748725279
Switzerland,CHE,High-income,Western Europe,female,Under 5,200792.8774,0.090218708,0.009402377,NA,NA,NA
Switzerland,CHE,High-income,Western Europe,male,Under 5,211095.691,0.11398688,0.018585111,NA,NA,NA
United Kingdom,GBR,High-income,Western Europe,male,Under 5,2054294.904,0.055626094,0.003530436,NA,NA,NA
United Kingdom,GBR,High-income,Western Europe,male,5-14 years,3435299.375,0.198904149,0.000732737,NA,NA,NA
United Kingdom,GBR,High-income,Western Europe,female,Under 5,1956230.522,0.041611858,0.008411166,NA,NA,NA
United Kingdom,GBR,High-income,Western Europe,male,15-49 years,15334701.13,17.90939277,15.16965567,0.172695161,3.201909931,13.56383436
United Kingdom,GBR,High-income,Western Europe,male,50-69 years,7487697,50.82879798,17.27056078,2.13546009,41.29537265,224.0151167
United Kingdom,GBR,High-income,Western Europe,female,5-14 years,3290166.5,0.112978364,0.000517355,NA,NA,NA
United Kingdom,GBR,High-income,Western Europe,female,15-49 years,15024756.63,7.824745262,4.011459532,0.106701202,2.323988883,6.897112326
United Kingdom,GBR,High-income,Western Europe,male,70+ years,3413285.25,53.25117963,30.03049351,7.929316052,260.2386754,1224.304363
United Kingdom,GBR,High-income,Western Europe,female,50-69 years,7813126.125,27.16499439,7.52195192,1.140462064,24.60330143,135.8954702
